,itemid,name,msrp,saleprice,upc,shortdescription,longdescription,modelNumber,productUrl,customerRating,numReviews
118,39219205,"Midea 3.3-cu. ft. Refrigerator, White",149.99,120.72,814982018997,"Midea is proud to offer a fine selection of the highest quality refrigerators and freezers in a variety of styles and functions. This model features a net capacity of 3.3 cubic feet, mechanical temperature and a low noise level.&lt;br&gt;&lt;br&gt;&lt;b&gt;ENERGY STAR&lt;sup&gt;&reg;&lt;/sup&gt;&lt;/b&gt;&lt;br&gt;&lt;br&gt;Products that are ENERGY STAR-qualified prevent greenhouse gas emissions by meeting strict energy efficiency guidelines set by the U.S. Environmental Protection Agency and the U.S. Department of Energy. The ENERGY STAR name and marks are registered marks owned by the U.S. government, as part of their energy efficiency and environmental activities.","&lt;br&gt;&lt;b&gt;Midea 3.3-cu. ft. Refrigerator, White:&lt;/b&gt;&lt;ul&gt;&lt;li&gt;ENERGY STAR-qualified&lt;/li&gt;&lt;li&gt;3.3 cu ft capacity&lt;/li&gt;&lt;li&gt;Single door&lt;/li&gt;&lt;li&gt;2014 new energy standard&lt;/li&gt;&lt;li&gt;Mechanical temperature&lt;/li&gt;&lt;li&gt;Low noise&lt;/li&gt;&lt;li&gt;Energy saving&lt;/li&gt;&lt;li&gt;CFC free&lt;/li&gt;&lt;li&gt;Adjustable leg&lt;/li&gt;&lt;li&gt;Separate chiller compartment&lt;/li&gt;&lt;li&gt;Model# WHS121LW1&lt;/li&gt;&lt;/ul&gt;",WHS121LW1,http://c.affil.walmart.com/t/api02?l=http%3A%2F%2Fwww.walmart.com%2Fip%2FMidea-WHS-121LW13.-3cf-Refrigerator-White%2F39219205%3Faffp1%3DFI5pNROvWQUucwt5ZrH-zlvGrNUHjSYjgjhle5yENC4%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,customerRating,numReviews
119,34824018,Nostalgia Electrics Coca-Cola Series 3.0 Cu. Ft. Compact Refrigerator with Freezer,msrp,224.95,010007212993,shortdescription,NST1402&lt;br&gt;&lt;strong&gt;Features&lt;/strong&gt;&lt;br&gt;&lt;ul class=&quot;noindent&quot;&gt;&lt;li&gt;Adjustable thermostat dial control&lt;/li&gt;&lt;li&gt;Can dispenser on inside of door&lt;/li&gt;&lt;li&gt;Interior light&lt;/li&gt;&lt;li&gt;Coca-Cola Series collection&lt;/li&gt;&lt;li&gt;Product Type: Compact refrigerator&lt;/li&gt;&lt;li&gt;Color: Red&lt;/li&gt;&lt;li&gt;Defrost Type: Automatic&lt;/li&gt;&lt;li&gt;Primary Material: Stainless steel&lt;/li&gt;&lt;li&gt;Adjustable Temperature: Yes&lt;/li&gt;&lt;li&gt;Installation Type: Free-standing&lt;/li&gt;&lt;li&gt;Freezer Included: Yes&lt;/li&gt;&lt;li&gt;Interior Light: Yes&lt;/li&gt;&lt;li&gt;Shelving Included: Yes&lt;/li&gt;&lt;li&gt;Cooling Type: Thermoelectric&lt;/li&gt;&lt;li&gt;Dispense-a-Can Storage Compartment: Yes&lt;/li&gt;&lt;li&gt;Number of Doors: 1&lt;/li&gt;&lt;li&gt;Door Swing Orientation: Reversible&lt;/li&gt;&lt;li&gt;Door Finish: Red&lt;/li&gt;&lt;li&gt;Capacity: 2.33 Cubic Feet&lt;/li&gt;&lt;li&gt;Adjustable Shelf: Yes&lt;/li&gt;&lt;li&gt;Shelf Material: Glass&lt;/li&gt;&lt;li&gt;Number of Shelves: 2&lt;/li&gt;&lt;li style=&quot;list-style: none&quot;&gt;&lt;br&gt;&lt;strong&gt;Generic Specifications&lt;/strong&gt;&lt;br&gt;&lt;/li&gt;&lt;li&gt;Freezer capacity: 0.67 cu. ft.&lt;/li&gt;&lt;li&gt;Refrigerator capacity: 2.33 cu. ft.&lt;/li&gt;&lt;li style=&quot;list-style: none&quot;&gt;&lt;br&gt;&lt;strong&gt;Dimensions&lt;/strong&gt;&lt;br&gt;&lt;/li&gt;&lt;li&gt;Overall Height - Top to Bottom: 33.27''&lt;/li&gt;&lt;li&gt;Overall Width - Side to Side: 17.7''&lt;/li&gt;&lt;li&gt;Overall Depth - Front to Back: 18.7''&lt;/li&gt;&lt;li&gt;Overall Product Weight: 71 lbs&lt;/li&gt;&lt;/ul&gt;,NST1402,http://c.affil.walmart.com/t/api02?l=http%3A%2F%2Fwww.walmart.com%2Fip%2FNostalgia-Electrics-Coca-Cola-Series-Compact-Refrigerator%2F34824018%3Faffp1%3DFI5pNROvWQUucwt5ZrH-zlvGrNUHjSYjgjhle5yENC4%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,customerRating,numReviews
120,21701665,Portable Fridge & Freezer in Gray Finish (45 qt.),msrp,500.0,891207001675,"This Whynter FM-45G 45-Quart Portable Refrigerator/Freezer offers premium quality and innovative design for your frozen food needs. It is wonderful for RVs, boats, campsites, fishing trips and truly portable so you can take your fridge / freezer anywhere! All you need is either a standard household 110 Volt outlet or a 12 Volt power source, like an automotive battery. Whether on a day trip or major expedition, you can easily keep your food and beverages chilled, or frozen with this platinum refrigerator. Whynter portable freezers should not to be confused with less effective 12 volt novelty and beverage type &quot;coolers.&quot; This Whynter refrigerator is a true dual unit, which cools to between -8 degrees F to 50 degrees F. A cost-effective and mobile solution for your recreational and critical freezing requirements.","&lt;br&gt;&lt;b&gt;Whynter FM-45G 45-Quart Portable Refrigerator/Freezer, Platinum:&lt;/b&gt;&lt;ul&gt;&lt;li&gt;Capacity: 45 Quarts or 60 Cans (12 fl oz) Capacity&lt;/li&gt;&lt;li&gt;Platinum refrigerator operates as a refrigerator or freezer&lt;/li&gt;&lt;li&gt;Compressor Cooling System&lt;/li&gt;&lt;li&gt;Voltage power AC (115V/ 60Hz - 65W/ 0.75A) or DC (12V/24V - 4.5A /2.5A Car Lighter Socket)&lt;/li&gt;&lt;li&gt;Whynter refrigerator wattage: 65 Watts&lt;/li&gt;&lt;li&gt;8' AC power cord and 5' DC power cord are included&lt;/li&gt;&lt;li&gt;&quot;Fast Freeze&quot; mode rapidly cools to -8 degrees F&lt;/li&gt;&lt;li&gt;Adjustable temperature range: -8 degrees F to 50 degrees F&lt;/li&gt;&lt;li&gt;Whynter FM-45G 45-Quart Portable Refrigerator/Freezer has a LED temperature display&lt;/li&gt;&lt;li&gt;Power low indicator&lt;/li&gt;&lt;li&gt;Insulated lid and walls&lt;/li&gt;&lt;li&gt;2 removable wire baskets&lt;/li&gt;&lt;li&gt;Side handles for easy mobility&lt;/li&gt;&lt;li&gt;Functions even when tilted 30 degrees&lt;/li&gt;&lt;li&gt;Tough and solid outer casing&lt;/li&gt;&lt;li&gt;ETL approved&lt;/li&gt;&lt;li&gt;Manufacturer's 1-year limited warranty&lt;/li&gt;&lt;/ul&gt;",modelNumber,http://c.affil.walmart.com/t/api02?l=http%3A%2F%2Fwww.walmart.com%2Fip%2FWhynter-FM-45G-45-Quart-Portable-Fridge-Freezer%2F21701665%3Faffp1%3DFI5pNROvWQUucwt5ZrH-zlvGrNUHjSYjgjhle5yENC4%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,5.0,1
121,25895996,Nostalgia Electrics Retro Series 3.1 Cu. Ft. Compact Refrigerator with freezer,msrp,244.95,82677267603,shortdescription,"NST1403&lt;br&gt;&lt;strong&gt;Features&lt;/strong&gt;&lt;br&gt;&lt;ul class=&quot;noindent&quot;&gt;&lt;li&gt;Full range adjustable thermostat&lt;/li&gt;&lt;li&gt;Separate freezer compartment&lt;/li&gt;&lt;li&gt;Spacious, clear fruit and vegetable crisper and two removable shelves&lt;/li&gt;&lt;li&gt;Retro Series collection&lt;/li&gt;&lt;li&gt;Product Type: Compact refrigerator&lt;/li&gt;&lt;li&gt;Defrost Type: Manual&lt;/li&gt;&lt;li&gt;Primary Material: Stainless steel&lt;/li&gt;&lt;li&gt;Adjustable Temperature: Yes&lt;/li&gt;&lt;li&gt;Installation Type: Free-standing&lt;/li&gt;&lt;li&gt;Freezer Included: Yes&lt;/li&gt;&lt;li&gt;Interior Light: Yes&lt;/li&gt;&lt;li&gt;Shelving Included: Yes&lt;/li&gt;&lt;li&gt;Cooling Type: Thermoelectric&lt;/li&gt;&lt;li&gt;Number of Doors: 2&lt;/li&gt;&lt;li&gt;Door Swing Orientation: Right&lt;/li&gt;&lt;li&gt;Door Finish: Red&lt;/li&gt;&lt;li&gt;Capacity: 3.1 Cubic Feet&lt;/li&gt;&lt;li&gt;Adjustable Shelf: Yes&lt;/li&gt;&lt;li&gt;Shelf Material: Wire&lt;/li&gt;&lt;li&gt;Number of Shelves: 2&lt;/li&gt;&lt;li style=&quot;list-style: none&quot;&gt;&lt;br&gt;&lt;strong&gt;Generic Specifications&lt;/strong&gt;&lt;br&gt;&lt;/li&gt;&lt;li&gt;Capacity: 3.1 cu. ft.&lt;/li&gt;&lt;li style=&quot;list-style: none&quot;&gt;&lt;br&gt;&lt;strong&gt;Dimensions&lt;/strong&gt;&lt;br&gt;&lt;/li&gt;&lt;li&gt;Overall Height - Top to Bottom: 33''&lt;/li&gt;&lt;li&gt;Overall Width - Side to Side: 21''&lt;/li&gt;&lt;li&gt;Overall Depth - Front to Back: 19''&lt;/li&gt;&lt;li&gt;Overall Product Weight: 70 lbs&lt;/li&gt;&lt;/ul&gt;",NST1403_12875508,http://c.affil.walmart.com/t/api02?l=http%3A%2F%2Fwww.walmart.com%2Fip%2FNostalgia-Electrics-Rrf325Hnred%2F25895996%3Faffp1%3DFI5pNROvWQUucwt5ZrH-zlvGrNUHjSYjgjhle5yENC4%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,3.667,3
122,33278506,Whynter FM-62DZ 62-Quart Dual Zone Portable Refrigerator/Freezer,800.0,672.0,850956003101,"This Whynter FM-62DZ 62-Quart Dual Zone Portable Refrigerator offers premium quality and innovative design for your frozen food needs. With two separately controlled temperature zones, you can set either zone as a freezer and the other as a refrigerator or at any temperature for your specific requirements. All you need for this portable refrigerator/freezer is either a standard household 110 Volt outlet or a 12 Volt power source, like an automotive battery. The internal LED lights also allow for easier, more convenient access in low-light conditions. Whether on a day trip or major expedition, you can easily keep your food and beverages chilled, or frozen with this Whynter refrigerator. It freezers should not to be confused with less effective 12 volt novelty and beverage type &quot;coolers.&quot; This Whynter portable freezer fridge is a true freezer/refrigerator which cools to between -8 degrees F to 50 degrees F.&lt;br&gt;",A cost effective and mobile solution for your recreational and critical freezing requirements.&lt;br&gt;&lt;b&gt;Whynter FM-62DZ 62-Quart Dual Zone Portable Refrigerator/Freezer:&lt;/b&gt;&lt;ul&gt;&lt;li&gt;Capacity: 62 Quarts (26 Quarts Samll Zone / 34 Quarts Large Zone) Capacity&lt;/li&gt;&lt;li&gt;Whynter FM-62DZ 62-Quart Dual Zone Portable Refrigerator operates as a refrigerator or freezer or both&lt;/li&gt;&lt;li&gt;Compressor cooling system&lt;/li&gt;&lt;li&gt;Portable refrigerator/freezer voltage power AC (115V/60-Hz - 0.8A) or DC (12V/24V - 4.5A/2.5A Car Lighter Socket)&lt;/li&gt;&lt;li&gt;Wattage: 65 Watts&lt;/li&gt;&lt;li&gt;8' AC power cord and 5' DC power cord are included&lt;/li&gt;&lt;li&gt;Adjustable temperature range for each Whynter refrigerator compartment: -8 degrees F to 50 degrees F&lt;/li&gt;&lt;li&gt;LED temperature display&lt;/li&gt;&lt;li&gt;Power low indicator&lt;/li&gt;&lt;li&gt;Whynter FM-62DZ 62-Quart Dual Zone Portable Refrigerator battery level display&lt;/li&gt;&lt;li&gt;Insulated lids and walls&lt;/li&gt;&lt;li&gt;2 removable wire baskets&lt;/li&gt;&lt;li&gt;2 interior lights&lt;/li&gt;&lt;li&gt;Side handles for easy mobility&lt;/li&gt;&lt;li&gt;Functions even when tilted 30 degrees&lt;/li&gt;&lt;li&gt;Tough and solid outer casing&lt;/li&gt;&lt;li&gt;ETL approved&lt;/li&gt;&lt;li&gt;Manufacturer's 1-year limited warranty&lt;/li&gt;&lt;/ul&gt;,FM-62DZ,http://c.affil.walmart.com/t/api02?l=http%3A%2F%2Fwww.walmart.com%2Fip%2FWhynter-FM-62DZ-62-Quart-Dual-Zone-Portable-Fridge-Freezer%2F33278506%3Faffp1%3DFI5pNROvWQUucwt5ZrH-zlvGrNUHjSYjgjhle5yENC4%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,5.0,1
123,21701647,85 Quart Portable Fridge / Freezer WHYFM85G,msrp,635.0,891207001699,"This Whynter FM-85G 85-Quart Portable Refrigerator/Freezer offers premium quality and innovative design for your frozen/fridge needs. This freezer is great for RVs, boats, campsites, fishing trips and truly portable so you can take your fridge/freezer anywhere! All you need is either a standard household 110 Volt outlet or a 12 Volt power source, like an automotive battery for this Whynter portable freezer. Whether on a day trip or major expedition, you can easily keep your food and beverages chilled, or frozen with this benchtop freezer. This refrigerator for RV should not to be confused with less effective 12 volt novelty and beverage type &quot;coolers&quot;. It is a true freezer/refrigerator which cools between -8 degrees F to 50 degrees F. A cost effective and mobile solution for your recreational and critical freezing requirements.",&lt;br&gt;&lt;b&gt;Whynter FM-85G 85-Quart Portable Refrigerator/Freezer:&lt;/b&gt;&lt;ul&gt;&lt;li&gt;Capacity: 85 Quarts or 120 Cans (12 fl oz) Capacity&lt;/li&gt;&lt;li&gt;Whynter portable freezer operates as a refrigerator or freezer&lt;/li&gt;&lt;li&gt;Compressor Cooling System&lt;/li&gt;&lt;li&gt;Voltage power AC (110V/60Hz - 80W / 1.0A) or DC (12V/24V - 5.5A/2.75A Car Lighter Socket)&lt;/li&gt;&lt;li&gt;Whynter FM-85G 85-Quart Portable Refrigerator/Freezer wattage: 80 Watts&lt;/li&gt;&lt;li&gt;8' AC power cord and 5' DC power cord are included&lt;/li&gt;&lt;li&gt;&quot;Fast Freeze&quot; mode rapidly cools to -8 degrees F&lt;/li&gt;&lt;li&gt;Refrigerator for RV has an adjustable temperature range: -8 degrees F to 50 degrees F&lt;/li&gt;&lt;li&gt;LED temperature display&lt;/li&gt;&lt;li&gt;Power low indicator&lt;/li&gt;&lt;li&gt;Insulated lid and walls&lt;/li&gt;&lt;li&gt;2 removable wire baskets&lt;/li&gt;&lt;li&gt;Side handles for easy mobility&lt;/li&gt;&lt;li&gt;Functions even when tilted 30 degrees&lt;/li&gt;&lt;li&gt;Tough and solid outer casing&lt;/li&gt;&lt;li&gt;ETL approved&lt;/li&gt;&lt;li&gt;Manufacturer's 1-year limited warranty&lt;/li&gt;&lt;/ul&gt;,modelNumber,http://c.affil.walmart.com/t/api02?l=http%3A%2F%2Fwww.walmart.com%2Fip%2FWhynter-FM-85G-85-Quart-Portable-Fridge-Freezer%2F21701647%3Faffp1%3DFI5pNROvWQUucwt5ZrH-zlvGrNUHjSYjgjhle5yENC4%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,customerRating,numReviews
124,41016500,12V 52-Quart Krusader Kooler Cooler,msrp,188.52,61OLEB2l0316,shortdescription,Color: gray. 52 qt. capacity. Thermoelectric cooling system. 100% CFC &amp; HFC free. Uses no liquids or gases. Uses less amperage than car headlights. Unaffected by motion or tilting. Internal air circulation for even temperature. Can be stood up like a mini fridge. Power can be inverted for a warming unit. Enough space for 80 cans of Soda. Easy to maintain. Power: 4 Amps; 48 Watts. Exterior dimension: 16 in. W x 21 in. D x 20.25 in H (26 lbs.). Interior dimension: 11.5 in. W x 14.5 in. D x 16.5 in. H.,modelNumber,http://c.affil.walmart.com/t/api02?l=http%3A%2F%2Fwww.walmart.com%2Fip%2F12V-52-Quart-Krusader-Kooler-Cooler%2F41016500%3Faffp1%3DFI5pNROvWQUucwt5ZrH-zlvGrNUHjSYjgjhle5yENC4%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,customerRating,numReviews
125,45982999,General Electric WR60X10074 Fan Motor,msrp,92.8,840383105646,"This fan motor is a genuine replacement part for a refrigerator. It is compatible with General Electric refrigerators and is used to keep the fridge cool. This part is housed on the top, inside of the appliance. This product is metal and grey. Please check the compatibility with your previous part and appliance's model before ordering this replacement.","&lt;br&gt;&lt;b&gt;General Electric WR60X10074 Fan Motor:&lt;/b&gt;&lt;ul&gt;&lt;li&gt;Fan motor&lt;/li&gt;&lt;li&gt;Genuine replacement part&lt;/li&gt;&lt;li&gt;Compatible with General Electric refrigerators&lt;/li&gt;&lt;li&gt;Used to keep the fridge cool&lt;/li&gt;&lt;li&gt;Part is housed on the top, inside of the appliance&lt;/li&gt;&lt;li&gt;Material: metal&lt;/li&gt;&lt;li&gt;Color: grey&lt;/li&gt;&lt;li&gt;Please check the compatibility with your previous part and appliance's model before ordering this replacement&lt;/li&gt;&lt;/ul&gt;",WR60X10074,http://c.affil.walmart.com/t/api02?l=http%3A%2F%2Fwww.walmart.com%2Fip%2FGeneral-Electric-WR60X10074-Fan-Motor%2F45982999%3Faffp1%3DFI5pNROvWQUucwt5ZrH-zlvGrNUHjSYjgjhle5yENC4%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,customerRating,numReviews
126,45982873,General Electric WR09X10106 Relay Assembly,msrp,28.09,840383109477,"This relay assembly is a genuine replacement part for a refrigerator. It is compatible with General Electric refrigerators and is used to keep the fridge at the right temperature. This part is housed on the back, inside of the appliance. This product is plastic and white. Please check the compatibility with your previous part and appliance's model before ordering this replacement.","&lt;br&gt;&lt;b&gt;General Electric WR09X10106 Relay Assembly:&lt;/b&gt;&lt;ul&gt;&lt;li&gt;Relay assembly&lt;/li&gt;&lt;li&gt;Genuine replacement part&lt;/li&gt;&lt;li&gt;Compatible with General Electric refrigerators&lt;/li&gt;&lt;li&gt;Used to keep the fridge at the right temperature&lt;/li&gt;&lt;li&gt;Part is housed on the back, inside of the appliance&lt;/li&gt;&lt;li&gt;Material: plastic&lt;/li&gt;&lt;li&gt;Color: white&lt;/li&gt;&lt;li&gt;Please check the compatibility with your previous part and appliance's model before ordering this replacement&lt;/li&gt;&lt;/ul&gt;",WR09X10106,http://c.affil.walmart.com/t/api02?l=http%3A%2F%2Fwww.walmart.com%2Fip%2FGeneral-Electric-WR09X10106-Relay-Assembly%2F45982873%3Faffp1%3DFI5pNROvWQUucwt5ZrH-zlvGrNUHjSYjgjhle5yENC4%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,customerRating,numReviews
127,45982905,General Electric WB01X10239 Light Bulb,msrp,21.75,840383108937,This light bulb is a genuine replacement part for a refrigerator. It is compatible with General Electric refrigerators and is used to allow light into the fridge. This part is housed on the inside of the appliance. This product is glass and clear. Please check the compatibility with your previous part and appliance's model before ordering this replacement.,"&lt;br&gt;&lt;b&gt;General Electric WB01X10239 Light Bulb:&lt;/b&gt;&lt;ul&gt;&lt;li&gt;Light bulb&lt;/li&gt;&lt;li&gt;Genuine replacement part&lt;/li&gt;&lt;li&gt;Compatible with General Electric refrigerators&lt;/li&gt;&lt;li&gt;Used to allow light into the fridge&lt;/li&gt;&lt;li&gt;Part is housed on the inside of the appliance&lt;/li&gt;&lt;li&gt;Material: glass, clear&lt;/li&gt;&lt;li&gt;Please check the compatibility with your previous part and appliance's model before ordering this replacement&lt;/li&gt;&lt;/ul&gt;",WB01X10239,http://c.affil.walmart.com/t/api02?l=http%3A%2F%2Fwww.walmart.com%2Fip%2FGeneral-Electric-WB01X10239-Light-Bulb%2F45982905%3Faffp1%3DFI5pNROvWQUucwt5ZrH-zlvGrNUHjSYjgjhle5yENC4%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,customerRating,numReviews
128,45982835,General Electric WR60X10047 Blade Evaporator Fan,msrp,6.25,840383109330,This blade evaporator fan is a genuine replacement part for a refrigerator. It is compatible with General Electric refrigerators and is used to keep the fridge motor cool. This part is housed on the inside of the appliance. This product is plastic and black. Please check the compatibility with your previous part and appliance's model before ordering this replacement.,&lt;br&gt;&lt;b&gt;General Electric WR60X10047 Blade Evaporator Fan:&lt;/b&gt;&lt;ul&gt;&lt;li&gt;Blade evaporator fan&lt;/li&gt;&lt;li&gt;Genuine replacement part&lt;/li&gt;&lt;li&gt;Compatible with General Electric refrigerators&lt;/li&gt;&lt;li&gt;Used to keep the fridge motor cool&lt;/li&gt;&lt;li&gt;Part is housed on the inside of the appliance&lt;/li&gt;&lt;li&gt;Material: plastic&lt;/li&gt;&lt;li&gt;Color: black&lt;/li&gt;&lt;li&gt;Please check the compatibility with your previous part and appliance's model before ordering this replacement&lt;/li&gt;&lt;/ul&gt;,WR60X10047,http://c.affil.walmart.com/t/api02?l=http%3A%2F%2Fwww.walmart.com%2Fip%2FGeneral-Electric-WR60X10047-Blade-Evaporator-Fan%2F45982835%3Faffp1%3DFI5pNROvWQUucwt5ZrH-zlvGrNUHjSYjgjhle5yENC4%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,customerRating,numReviews
129,45982967,General Electric WR38X10348 Recess Trim,msrp,22.25,840383109231,This recess trim is a genuine replacement part for a refrigerator. It is compatible with General Electric refrigerators and is used to cover certain parts of the fridge. This part is housed on the outside of the appliance. This product is plastic and black. Please check the compatibility with your previous part and appliance's model before ordering this replacement.,&lt;br&gt;&lt;b&gt;General Electric WR38X10348 Recess Trim:&lt;/b&gt;&lt;ul&gt;&lt;li&gt;Recess trim&lt;/li&gt;&lt;li&gt;Genuine replacement part&lt;/li&gt;&lt;li&gt;Compatible with General Electric refrigerators&lt;/li&gt;&lt;li&gt;Used to cover certain parts of the fridge&lt;/li&gt;&lt;li&gt;Part is housed on the outside of the appliance&lt;/li&gt;&lt;li&gt;Material: plastic&lt;/li&gt;&lt;li&gt;Color: black&lt;/li&gt;&lt;li&gt;Please check the compatibility with your previous part and appliance's model before ordering this replacement&lt;/li&gt;&lt;/ul&gt;,WR38X10348,http://c.affil.walmart.com/t/api02?l=http%3A%2F%2Fwww.walmart.com%2Fip%2FGeneral-Electric-WR38X10348-Recess-Trim%2F45982967%3Faffp1%3DFI5pNROvWQUucwt5ZrH-zlvGrNUHjSYjgjhle5yENC4%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,customerRating,numReviews
130,45982801,General Electric WR84X10055 Condenser Fan Motor,msrp,115.25,840383107084,"This condenser fan motor is a genuine replacement part for a refrigerator. It is compatible with General Electric refrigerators and is used to keep the fridge cool. This part is housed on the top, inside of the appliance. This product is metal and grey. Please check the compatibility with your previous part and appliance's model before ordering this replacement.","&lt;br&gt;&lt;b&gt;General Electric WR84X10055 Condenser Fan Motor:&lt;/b&gt;&lt;ul&gt;&lt;li&gt;Condenser fan motor&lt;/li&gt;&lt;li&gt;Genuine replacement part&lt;/li&gt;&lt;li&gt;Compatible with General Electric refrigerators&lt;/li&gt;&lt;li&gt;Used to keep the fridge cool&lt;/li&gt;&lt;li&gt;Part is housed on the top, inside of the appliance&lt;/li&gt;&lt;li&gt;Material: metal&lt;/li&gt;&lt;li&gt;Color: grey&lt;/li&gt;&lt;li&gt;Please check the compatibility with your previous part and appliance's model before ordering this replacement&lt;/li&gt;&lt;/ul&gt;",WR84X10055,http://c.affil.walmart.com/t/api02?l=http%3A%2F%2Fwww.walmart.com%2Fip%2FGeneral-Electric-WR84X10055-Condenser-Fan-Motor%2F45982801%3Faffp1%3DFI5pNROvWQUucwt5ZrH-zlvGrNUHjSYjgjhle5yENC4%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,customerRating,numReviews
131,45982701,General Electric WR60X10208 Fan Blade,msrp,9.25,840383108685,"This fan blade is a genuine replacement part for a refrigerator. It is compatible with General Electric refrigerators and is used to keep the fridge cool. This part is housed on the top, inside of the appliance. This product is plastic and white. Please check the compatibility with your previous part and appliance's model before ordering this replacement.","&lt;br&gt;&lt;b&gt;General Electric WR60X10208 Fan Blade:&lt;/b&gt;&lt;ul&gt;&lt;li&gt;Fan blade&lt;/li&gt;&lt;li&gt;Genuine replacement part&lt;/li&gt;&lt;li&gt;Compatible with General Electric refrigerators&lt;/li&gt;&lt;li&gt;Used to keep the fridge cool&lt;/li&gt;&lt;li&gt;Part is housed on the top, inside of the appliance&lt;/li&gt;&lt;li&gt;Material: plastic&lt;/li&gt;&lt;li&gt;Color: white&lt;/li&gt;&lt;li&gt;Please check the compatibility with your previous part and appliance's model before ordering this replacement&lt;/li&gt;&lt;/ul&gt;",WR60X10208,http://c.affil.walmart.com/t/api02?l=http%3A%2F%2Fwww.walmart.com%2Fip%2FGeneral-Electric-WR60X10208-Fan-Blade%2F45982701%3Faffp1%3DFI5pNROvWQUucwt5ZrH-zlvGrNUHjSYjgjhle5yENC4%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,customerRating,numReviews
132,45982626,General Electric WR57X10023 Water Inlet Valve,msrp,55.7,840383105943,"This water inlet valve is a genuine replacement part for a refrigerator. It is compatible with General Electric refrigerators and is used to stop the fridge from leaking. This part is housed on the back, inside of the appliance. This product is plastic and blue. Please check the compatibility with your previous part and appliance's model before ordering this replacement.","&lt;br&gt;&lt;b&gt;General Electric WR57X10023 Water Inlet Valve:&lt;/b&gt;&lt;ul&gt;&lt;li&gt;Water inlet valve&lt;/li&gt;&lt;li&gt;Genuine replacement part&lt;/li&gt;&lt;li&gt;Compatible with General Electric refrigerators&lt;/li&gt;&lt;li&gt;Used to stop the fridge from leaking&lt;/li&gt;&lt;li&gt;Part is housed on the back, inside of the appliance&lt;/li&gt;&lt;li&gt;Material: plastic&lt;/li&gt;&lt;li&gt;Color: blue&lt;/li&gt;&lt;li&gt;Please check the compatibility with your previous part and appliance's model before ordering this replacement&lt;/li&gt;&lt;/ul&gt;",WR57X10023,http://c.affil.walmart.com/t/api02?l=http%3A%2F%2Fwww.walmart.com%2Fip%2FGeneral-Electric-WR57X10023-Water-Inlet-Valve%2F45982626%3Faffp1%3DFI5pNROvWQUucwt5ZrH-zlvGrNUHjSYjgjhle5yENC4%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,customerRating,numReviews
133,45984351,General Electric WR50X60 Defrost Thermostat,msrp,8.07,840383108944,This defrost thermostat is a genuine replacement part for a refrigerator. It is compatible with General Electric refrigerators and is used to allow the fridge to defrost. This part is housed on the inside of the appliance. This product is metal and silver. Please check the compatibility with your previous part and appliance's model before ordering this replacement.,&lt;br&gt;&lt;b&gt;General Electric WR50X60 Defrost Thermostat:&lt;/b&gt;&lt;ul&gt;&lt;li&gt;Defrost thermostat&lt;/li&gt;&lt;li&gt;Genuine replacement part&lt;/li&gt;&lt;li&gt;Compatible with General Electric refrigerators&lt;/li&gt;&lt;li&gt;Used to allow the fridge to defrost&lt;/li&gt;&lt;li&gt;Part is housed on the inside of the appliance&lt;/li&gt;&lt;li&gt;Material: metal&lt;/li&gt;&lt;li&gt;Color: silver&lt;/li&gt;&lt;li&gt;Please check the compatibility with your previous part and appliance's model before ordering this replacement&lt;/li&gt;&lt;/ul&gt;,WR50X60,http://c.affil.walmart.com/t/api02?l=http%3A%2F%2Fwww.walmart.com%2Fip%2FGeneral-Electric-WR50X60-Defrost-Thermostat%2F45984351%3Faffp1%3DFI5pNROvWQUucwt5ZrH-zlvGrNUHjSYjgjhle5yENC4%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,customerRating,numReviews
