,upc,url,sku,name,modelNumber,manufacturer,salePrice,shippingCost,dollarSavings,percentSavings,bestSellingRank,customerReviewCount,customerReviewAverage,color,inStoreAvailabilityText,onlineAvailabilityText,description,shortDescription,longDescription,Details: Temperature Control Type,Details: Refrigerator Capacity,Details: Number Of Doors,Details: Freezer Compartment,Details: ENERGY STAR Certified,Details: Humidity-Controlled Crisper,Details: Refrigerator Type,Details: Thru-The-Door Dispenser,Details: Freezer Capacity,Details: Height To Top Of Refrigerator,Details: Water Filtration,Details: Ice Maker,Details: pricematch
69,600603187063,http://www.bestbuy.com/site/insignia-1-7-cu-ft-compact-refrigerator-white/3826023.p?id=1219603205362&skuId=3826023&cmp=RMX&ky=2msKhkbvKrbhkKj0291rvaFVFiwnOy9Bc,3826023,Insignia™ - 1.7 Cu. Ft. Compact Refrigerator - White,NS-CF17WH6,Insignia™,99.99,0.0,0.0,0.0,16541.0,169.0,4.5,White,Store Pickup:,Shipping: Usually leaves our warehouse in 1 business day,,"Only at Best Buy
Electromechanical controls; coated wire shelving; reversible door","Only at Best Buy  Keep your favorite snacks handy with this Insignia&#8482; NS-CF17WH6 compact refrigerator, which offers 1.7 cu. ft. of storage and durable wire shelving to accommodate a wide variety of foods and drinks.",Electromechanical,No,yes,No,No,No,Compact,Not Applicable,,,,,
70,887276956022,http://www.bestbuy.com/site/samsung-showcase-28-7-cu-ft-side-by-side-refrigerator-with-thru-the-door-ice-and-water-stainless-steel/3928075.p?id=1219094699510&skuId=3928075&cmp=RMX&ky=2msKhkbvKrbhkKj0291rvaFVFiwnOy9Bc,3928075,Samsung - Showcase 28.7 Cu. Ft. Side-by-Side Refrigerator with Thru-the-Door Ice and Water - Stainless Steel,RH29H9000SR,Samsung,2294.99,2.99,705.0,23.5,16561.0,81.0,4.6,Stainless Steel,Store Pickup:,Delivery: Most Areas,,"ENERGY STAR Certified
Touch-screen controls; metal cooling temperature management system; glass shelves; humidity-controlled crisper; deli meat drawer; factory-installed icemaker","Samsung ShowCase 28.7 Cu. Ft. Side-by-Side Refrigerator with Thru-the-Door Ice and Water: The innovative ShowCase door system gives you quick access to the foods you use most often without opening the whole interior, which saves energy and keeps foods easily organized. The door dispenser also allows access to filtered water and ice at the push of a button for even greater convenience.",Digital,Yes,yes,Yes,No,Yes,Side-by-Side,Water,10.2 cubic feet,68.33 inches,Yes,,
71,012505639098,http://www.bestbuy.com/site/frigidaire-25-6-cu-ft-side-by-side-refrigerator-with-thru-the-door-ice-and-water-pearl/5867194.p?id=1219169458407&skuId=5867194&cmp=RMX&ky=2msKhkbvKrbhkKj0291rvaFVFiwnOy9Bc,5867194,Frigidaire - 25.6 Cu. Ft. Side-by-Side Refrigerator with Thru-the-Door Ice and Water - Pearl,FFSS2614QP,Frigidaire,999.99,2.99,0.0,0.0,16866.0,224.0,4.2,Pearl,Store Pickup:,Delivery: Most Areas,,Ready-Select digital temperature controls; SpillSafe glass shelves; 2 crisper drawers; 2 adjustable gallon door bins; 2 fixed 2L door bins,"Frigidaire 25.6 Cu. Ft. Side-by-Side Refrigerator with Thru-the-Door Ice and Water: The classic side-by-side design provides lots of room to keep frozen groceries chilled and organized. Save money on bottled water with convenient door access to clean, filtered water and ice.",Digital,25.6 cubic feet,yes,Yes,No,No,Side-by-Side,Water,9.1 cubic feet,69.88 inches,Yes,,
72,012505639142,http://www.bestbuy.com/site/frigidaire-22-6-cu-ft-side-by-side-refrigerator-with-thru-the-door-ice-and-water-stainless-steel/5867281.p?id=1219169459457&skuId=5867281&cmp=RMX&ky=2msKhkbvKrbhkKj0291rvaFVFiwnOy9Bc,5867281,Frigidaire - 22.6 Cu. Ft. Side-by-Side Refrigerator with Thru-the-Door Ice and Water - Stainless Steel,FFSS2314QS,Frigidaire,1099.99,2.99,0.0,0.0,16867.0,113.0,4.0,Stainless Steel,Store Pickup:,Delivery: Most Areas,,Ready-Select electric temperature controls; SpillSafe glass shelves; 2 humidity-controlled crisper drawers; 2 adjustable gallon door bins; 2 fixed 2L door bins,"Frigidaire 22.6 Cu. Ft. Side-by-Side Refrigerator with Thru-the-Door Ice and Water: This customizable refrigerator provides more than 100 ways to organize shelves and bins, so you can make the most of your grocery-storage space. The filtered water and ice dispenser is a convenient addition to the kitchen, offering great-tasting water and ice.",Electronic,Yes,yes,Yes,No,Yes,Side-by-Side,Water,8.4 cubic feet,68.63 inches,Yes,,
73,012505641381,http://www.bestbuy.com/site/frigidaire-16-3-cu-ft-top-freezer-refrigerator-stainless-steel/8025062.p?id=1219738840383&skuId=8025062&cmp=RMX&ky=2msKhkbvKrbhkKj0291rvaFVFiwnOy9Bc,8025062,Frigidaire - 16.3 Cu. Ft. Top-Freezer Refrigerator - Stainless Steel,FFTR16B2RS,Frigidaire,548.99,2.99,61.0,10.0,17576.0,19.0,4.3,Stainless Steel,Store Pickup:,Delivery: Most Areas,,Analog temperature controls; glass shelves; humidity-controlled crisper; gallon-size door storage; dairy center,"Frigidaire top-freezer refrigerator: Keep your groceries fresh and neatly organized by storing them inside this top-freezer refrigerator, which features analog controls for easy temperature regulation. House your produce inside the humidity-controlled crisper, and easily access jugs of milk with gallon-size door storage.",Analog,Optional,yes,Yes,No,Yes,Top Freezer,Not Applicable,3.7 cubic feet,,,,
74,883049303192,http://www.bestbuy.com/site/whirlpool-20-5-cu-ft-top-freezer-refrigerator-white/8982107.p?id=1219385148802&skuId=8982107&cmp=RMX&ky=2msKhkbvKrbhkKj0291rvaFVFiwnOy9Bc,8982107,Whirlpool - 20.5 Cu. Ft. Top-Freezer Refrigerator - White,WRT311FZDW,Whirlpool,684.99,2.99,165.0,19.41,17939.0,82.0,4.4,White,Store Pickup:,Delivery: Most Areas,,Dial controls; frameless glass shelves; Flexi-Slide bin,"Whirlpool 20.5 Cu. Ft. Top-Freezer Refrigerator: Enjoy crisp, fresh food for longer with the FreshFlow system and humidity-controlled drawers in this top-freezer refrigerator. The Flexi-Slide bin lets you customize your space as needed, and energy-efficient LED lighting illuminates the entire interior so you can grab items and go when you're in a hurry.",Electronic,No,yes,Yes,No,Yes,Top Freezer,Not Applicable,6.1 cubic feet,65.5 inches,No,,
75,084691810087,http://www.bestbuy.com/site/ge-22-1-cu-ft-counter-depth-frost-free-french-door-refrigerator-with-thru-the-door-ice-and-water-stainless-steel/9768482.p?id=1219435653227&skuId=9768482,9768482,GE - 22.1 Cu. Ft. Counter-Depth Frost-Free French Door Refrigerator with Thru-the-Door Ice and Water - Stainless Steel,CYE22TSHSS,GE,3099.99,27.14,0.0,0.0,18039.0,2.0,4.0,Stainless Steel,Store Pickup: Not Available,Delivery: Most Areas,,External color LCD touch controls; TwinChill evaporators; Turbo Cool setting; 5 glass shelves; full-width temperature-controlled drawer; deli pan; 2 freezer baskets,"Easily enjoy a beverage with this GE CYE22TSHSS counter-depth French door refrigerator, which features an external dispenser that provides cubed and crushed ice and hot and cold water. The color LCD touch controls make operation easy.",Digital,Yes,yes,Yes,No,Yes,French Door,Water|Cubed Ice,7.2 cubic feet,69 inches,Yes,,
76,600603187100,http://www.bestbuy.com/site/insignia-4-3-cu-ft-compact-refrigerator-fingerprint-free-stainless-look/3832022.p?id=1219603207313&skuId=3832022&cmp=RMX&ky=2msKhkbvKrbhkKj0291rvaFVFiwnOy9Bc,3832022,Insignia™ - 4.3 Cu. Ft. Compact Refrigerator - Fingerprint Free Stainless Look,NS-CF43SS6,Insignia™,179.99,0.0,0.0,0.0,18841.0,42.0,3.8,Fingerprint Free Stainless Look,Store Pickup:,Shipping: Usually leaves our warehouse in 1 business day,,"Only at Best Buy
Electromechanical controls; glass shelving; gallon door storage; can storage; reversible door; 1.3 cu. ft. freezer compartment with ice cube tray","Only at Best Buy  Keep your snacks cool in this Insignia&#8482; NS-CF43SS6 compact refrigerator, which offers storage for cans and gallon jugs on the door. Glass shelving and a freezer compartment ensure generous space for your groceries.",Electromechanical,4.3 cubic feet,yes,Yes,No,No,Compact,Not Applicable,1.3 cubic feet,,,,
77,887276040639,http://www.bestbuy.com/site/samsung-chef-collection-34-3-cu-ft-4-door-flex-french-door-refrigerator-with-thru-the-door-ice-and-water-stainless-steel/4039001.p?id=1219095672607&skuId=4039001&cmp=RMX&ky=2msKhkbvKrbhkKj0291rvaFVFiwnOy9Bc,4039001,Samsung - Chef Collection 34.3 Cu. Ft. 4-Door Flex French Door Refrigerator with Thru-the-Door Ice and Water - Stainless Steel,RF34H9960S4,Samsung,4994.99,2.99,1005.0,16.75,18875.0,47.0,4.5,Stainless Steel,Store Pickup:,Delivery: Most Areas,,"Digital controls; triple metal cooling; spill-proof, tempered-glass shelves; gallon-size door storage; Convertible Zone technology","Samsung 34.3 Cu. Ft. Frost-Free 4-Door Flex French Door Refrigerator with Thru-the Door Ice and Water: Take the utmost care of your ingredients, and keep them all organized, with this ultralarge-capacity Chef Collection refrigerator. It features 2 compressors, 3 evaporators and 4 temperature zones, keeping foods at their optimum temperature for freshness and flavor.",Digital,Yes,yes,Yes,Yes,Yes,French Door,Water,15.28 cubic feet,71.7 inches,Yes,,
78,887276956206,http://www.bestbuy.com/site/samsung-24-5-cu-ft-side-by-side-refrigerator-with-thru-the-door-ice-and-water-stainless-steel/4126131.p?id=1219096318404&skuId=4126131,4126131,Samsung - 24.5 Cu. Ft. Side-by-Side Refrigerator with Thru-the-Door Ice and Water - Stainless-Steel,RS25H5000SR,Samsung,1194.99,2.99,205.0,14.64,18893.0,172.0,4.3,Stainless-Steel,Store Pickup:,Delivery: Most Areas,,Digital temperature control; 6 temperature sensors; power-freeze and power-cool options; 4 spill-proof glass shelves; 2 humidity-controlled crispers; 4 freezer shelves,"Keep your favorite foods fresh with this Samsung RS25H5000SR 24.5 cu. ft. side-by-side refrigerator, which features 2 humidity-controlled crispers to help preserve fruits and vegetables. Power-freeze and power-cool options enable rapid chilling.",Digital,24.5 cubic feet,yes,,No,Yes,Side-by-Side,Water,,68.6 inches,Yes,,
79,887276142357,http://www.bestbuy.com/site/samsung-showcase-27-8-cu-ft-4-door-french-door-refrigerator-black-stainless/4278201.p?id=1219734813963&skuId=4278201&cmp=RMX&ky=2msKhkbvKrbhkKj0291rvaFVFiwnOy9Bc,4278201,Samsung - Showcase 27.8 Cu. Ft. 4-Door French Door Refrigerator - Black Stainless,RF28JBEDBSG,Samsung,2894.99,2.99,1005.0,25.77,18944.0,,,Black Stainless,Store Pickup:,Delivery: Most Areas,,Digital controls; metal cooling technology; FlexZone drawer with 4 temperature settings; Food ShowCase door; 2 humidity-controlled crispers; 5 spill-proof shelves; lower freezer drawer,"Samsung Showcase 4-Door French door refrigerator: Keep food fresh and organized in this refrigerator, which offers generous storage options, including a FlexZone drawer with 4 versatile temperature settings, and an exterior digital control panel. The Food ShowCase door allows you to view the contents of the refrigerator without letting cool air escape.",Digital,Yes,yes,Yes,No,Yes,Bottom Freezer,Water,8.3 cubic feet,68.9 inches,Yes,,
80,086279024114,http://www.bestbuy.com/site/cuisinart-private-reserve-8-bottle-wine-cellar-stainless-stainless-look/4922161.p?id=1218580140440&skuId=4922161&cmp=RMX&ky=2msKhkbvKrbhkKj0291rvaFVFiwnOy9Bc,4922161,Cuisinart - Private Reserve 8-Bottle Wine Cellar - Stainless/Stainless look,CWC-800,Cuisinart,159.99,0.0,0.0,0.0,19105.0,20.0,4.9,Stainless/Stainless look,Store Pickup:,Shipping: Usually leaves our warehouse in 1 business day,,Electronic touchpad; stores up to 8 bottles of wine; 4 chrome contoured racks; double-pane viewing window; soft interior lighting,This Cuisinart Private Reserve CWC-800 wine cellar features 4 chrome contoured racks for holding up to 8 bottles of your favorite wine. The LED display with an electronic touchpad allows you to easily adjust the temperature.,Digital,,,,No,,,,,,,,
81,887276098876,http://www.bestbuy.com/site/samsung-chef-collection-24-1-cu-ft-counter-depth-4-door-flex-french-door-refrigerator-with-thru-the-door-ice-and-water-stainless-steel/5048033.p?id=1219646569272&skuId=5048033&cmp=RMX&ky=2msKhkbvKrbhkKj0291rvaFVFiwnOy9Bc,5048033,Samsung - Chef Collection 24.1 Cu. Ft. Counter-Depth 4-Door Flex French Door Refrigerator with Thru-the-Door Ice and Water - Stainless Steel,RF24J9960S4,Samsung,4994.99,2.99,1005.0,16.75,19117.0,11.0,4.5,Stainless Steel,Store Pickup:,Delivery: Most Areas,,Digital controls; triple and metal cooling system; chef mode; 5 spill-proof glass shelves; chef pantry; fridge-in-freezer design,"Samsung Chef Collection French door refrigerator: Keep fresh foods available in this 24.1 cu. ft. refrigerator, which features a triple and metal cooling system to preserve stored items. The fridge-in-freezer design offers flexible cooling.",Digital,Yes,yes,Yes,No,No,French Door,Sparkling Water|Still Water|Crushed Ice|Cubed Ice,9.9 cubic feet,68.9 inches,Yes,,
82,036725590076,http://www.bestbuy.com/site/samsung-24-6-cu-ft-french-door-refrigerator-with-thru-the-door-ice-and-water-white/5100713.p?id=1218612227582&skuId=5100713&cmp=RMX&ky=2msKhkbvKrbhkKj0291rvaFVFiwnOy9Bc,5100713,Samsung - 24.6 Cu. Ft. French Door Refrigerator with Thru-the-Door Ice and Water - White,RF263BEAEWW,Samsung,1799.99,2.99,500.0,21.74,19125.0,893.0,4.4,White,Store Pickup:,Delivery: Most Areas,,"ENERGY STAR Certified
Twin Cooling Plus system; 5 spill-proof tempered-glass shelves; 2 humidity-controlled crispers; Cool Select Pantry; 6 gallon-size door bins; LED lighting","Samsung 24.6 Cu. Ft. French Door Refrigerator with Thru-the-Door Ice and Water: With an easy-open door and kid-friendly drawer heights, this bottom-freezer refrigerator helps the whole family enjoy fresh groceries, along with clean and refreshing filtered water and ice right from the door.",Digital,Yes,yes,Yes,Yes,Yes,French Door,Water,8 cubic feet,68.63 inches,Yes,,
83,887276028828,http://www.bestbuy.com/site/samsung-showcase-29-5-cu-ft-4-door-french-door-refrigerator-with-thru-the-door-ice-and-water-stainless-steel/5236133.p?id=1219116002203&skuId=5236133&cmp=RMX&ky=2msKhkbvKrbhkKj0291rvaFVFiwnOy9Bc,5236133,Samsung - Showcase 29.5 Cu. Ft. 4-Door French Door Refrigerator with Thru-the-Door Ice and Water - Stainless-Steel,RF30HBEDBSR,Samsung,3094.99,2.99,905.0,22.63,19141.0,102.0,4.6,Stainless-Steel,Store Pickup:,Delivery: Most Areas,,"ENERGY STAR Certified
Digital temperature controls; Twin Cooling Plus system; spill-proof glass shelves; Flexzone drawer; gallon door storage; Ice Master icemaker","Utilizing a Twin Cooling Plus system and stainless-steel panels, this 29.5 cu. ft. Samsung Showcase RF30HBEDBSR 4-door French door refrigerator maintains an optimal interior temperature and humidity level to keep your produce and other groceries fresh.",Digital,Yes,yes,,Yes,Yes,French Door,Water,,68.88 inches,Yes,,
84,883049328652,http://www.bestbuy.com/site/whirlpool-20-6-cu-ft-counter-depth-side-by-side-refrigerator-with-thru-the-door-ice-and-water-monochromatic-stainless-steel/5745199.p?id=1219153731801&skuId=5745199&cmp=RMX&ky=2msKhkbvKrbhkKj0291rvaFVFiwnOy9Bc,5745199,Whirlpool - 20.6 Cu Ft. Counter-Depth Side-by-Side Refrigerator with Thru-the-Door Ice and Water - Monochromatic Stainless Steel,WRS571CIDM,Whirlpool,1299.99,2.99,300.0,18.75,19225.0,42.0,4.1,Monochromatic Stainless Steel,Store Pickup:,Delivery: Most Areas,,"Electric temperature controls; Accu-Chill temperature management system; 3 adjustable, full-width glass shelves; full-width, humidity-controlled drawer","Whirlpool 20.6 Cu. Ft. Counter-Depth Side-by-Side Refrigerator with Thru-the-Door Ice and Water: This slim and attractive counter-depth refrigerator saves space without skimping on style and performance. Wall-to-wall frameless shelves, gallon-size adjustable door bins and a space-conserving ice maker are designed to maximize your storage capacity without monopolizing your kitchen space.",Electronic,Yes,yes,Yes,No,Yes,Side-by-Side,Water,7 cubic feet,68.88 inches,Yes,,
85,036725590175,http://www.bestbuy.com/site/samsung-25-5-cu-ft-french-door-refrigerator-stainless-steel/6451277.p?id=1218737497073&skuId=6451277&cmp=RMX&ky=2msKhkbvKrbhkKj0291rvaFVFiwnOy9Bc,6451277,Samsung - 25.5 Cu. Ft. French Door Refrigerator - Stainless Steel,RF260BEAESR,Samsung,1599.99,2.99,400.0,20.0,19373.0,104.0,4.5,Stainless Steel,Store Pickup:,Delivery: Most Areas,,"ENERGY STAR Certified
Twin Cooling Plus system; spill-proof tempered-glass shelves; Cool Select Pantry; 2 humidity-controlled crispers; gallon door bins; auto pull-out freezer drawer; filtered icemaker",Samsung 25.5 Cu. Ft. French Door Refrigerator: Keep your groceries fresher by chilling or freezing them faster with this Samsung refrigerator. The Power Cool and Power Freeze options allow you to conveniently lower the temperature in the fridge or freezer within minutes.,Digital,Yes,yes,Yes,Yes,Yes,French Door,Not Applicable,7.9 cubic feet,68.63 inches,Yes,,
86,048231786614,http://www.bestbuy.com/site/lg-24-0-cu-ft-french-door-refrigerator-with-thru-the-door-ice-and-water-stainless-steel/7901001.p?id=1219300342787&skuId=7901001&cmp=RMX&ky=2msKhkbvKrbhkKj0291rvaFVFiwnOy9Bc,7901001,LG - 24.0 Cu. Ft. French Door Refrigerator with Thru-the-Door Ice and Water - Stainless Steel,LFXS24663S,LG,2299.99,2.99,900.0,28.13,20079.0,14.0,4.4,Stainless Steel,Store Pickup:,Delivery: Most Areas,,Digital temperature controls; Smart Cooling Plus system; SpillProof glass shelving; Door-in-Door feature; gallon-size door storage; pull-out freezer drawer,"With an external dispenser, this 24.0 cu. ft. LG LFXS24663S French door refrigerator provides chilled water and crisp ice with just 1 touch. The SmartDiagnosis feature and smartphone compatibility help you resolve issues when they arise.",Digital,Yes,yes,Yes,Yes,Yes,French Door,Water,8 cubic feet,68.63 inches,Yes,,
87,084691261025,http://www.bestbuy.com/site/ge-22-7-cu-ft-frost-free-french-door-refrigerator-slate/8784143.p?id=1219370469789&skuId=8784143&cmp=RMX&ky=2msKhkbvKrbhkKj0291rvaFVFiwnOy9Bc,8784143,GE - 22.7 Cu. Ft. Frost-Free French Door Refrigerator - Slate,GNS23GMHES,GE,1599.99,2.99,0.0,0.0,20728.0,34.0,4.7,Slate,Store Pickup: Not Available,Delivery: Most Areas,,Upfront electronic temperature controls with digital display; 3 electronic temperature sensors; multiflow air system; 3 glass shelves; 2 clear drawers; quick-freeze shelf,"With 2 clear drawers, 3 glass shelves and 5 gallon-size door bins, this GE GNS23GMHES French door refrigerator provides ample space for storing your favorite foods. The internal dispenser lets you enjoy chilled, filtered water.",Electronic,Yes,yes,Yes,No,No,French Door,Not Applicable,6.9 cubic feet,67.75 inches,Yes,,
88,012505638114,http://www.bestbuy.com/site/frigidaire-18-1-cu-ft-top-freezer-refrigerator-black/8979004.p?id=1219383300213&skuId=8979004&cmp=RMX&ky=2msKhkbvKrbhkKj0291rvaFVFiwnOy9Bc,8979004,Frigidaire - 18.1 Cu. Ft. Top-Freezer Refrigerator - Black,FFTR1821QB,Frigidaire,629.99,2.99,0.0,0.0,20784.0,209.0,4.2,Black,Store Pickup:,Delivery: Most Areas,,Electronic controls; 2 clear Store-More humidity-controlled crispers; 2 full-width glass shelves; meat/deli drawer; clear dairy compartment with clear door; wire full-width freezer shelf; 2 freezer door racks,"Frigidaire 18.1 Cu. Ft. Top-Freezer Refrigerator: Groceries stay chilled and organized in this Frigidaire refrigerator. The humidity-controlled crisper drawers keep food fresh, and a gallon-size door bin fits plenty of large containers.",Electronic,Optional,yes,Yes,No,Yes,Top Freezer,Not Applicable,4.0 cubic feet,,,,
89,012505638107,http://www.bestbuy.com/site/frigidaire-18-1-cu-ft-top-freezer-refrigerator-white/8982029.p?id=1219383721553&skuId=8982029&cmp=RMX&ky=2msKhkbvKrbhkKj0291rvaFVFiwnOy9Bc,8982029,Frigidaire - 18.1 Cu. Ft. Top-Freezer Refrigerator - White,FFTR1821QW,Frigidaire,629.99,2.99,0.0,0.0,20785.0,209.0,4.2,White,Store Pickup:,Delivery: Most Areas,,Electronic controls; 2 clear Store-More humidity-controlled crispers; 2 full-width glass shelves; meat/deli drawer; clear dairy compartment with clear door; wire full-width freezer shelf; 2 freezer door racks,"Frigidaire 18.1 Cu. Ft. Top-Freezer Refrigerator: Groceries stay chilled and organized in this Frigidaire refrigerator. The humidity-controlled crisper drawers keep food fresh, and a gallon-size door bin fits plenty of large containers.",Electronic,Optional,yes,Yes,No,Yes,Top Freezer,Not Applicable,4.0 cubic feet,65.375 inches,No,,
90,883049342320,http://www.bestbuy.com/site/whirlpool-10-6-cu-ft-frost-free-top-freezer-refrigerator-black/9505107.p?id=1219418205803&skuId=9505107&cmp=RMX&ky=2msKhkbvKrbhkKj0291rvaFVFiwnOy9Bc,9505107,Whirlpool - 10.6 Cu. Ft. Frost-Free Top-Freezer Refrigerator - Black,WRT111SFDB,Whirlpool,422.99,2.99,47.0,10.0,20860.0,49.0,4.3,Black,Store Pickup:,Delivery: Most Areas,,Up-front temperature controls; humidity-controlled crisper; Spill-Mizer glass shelves; 3 door bins (1 gallon-size); half-width wire freezer shelf; 2 freezer door bins,"Whirlpool 11.0 Cu. Ft. Frost-Free Top-Freezer Refrigerator: Groceries stay chilled, accessible and organized with this Whirlpool refrigerator. The clear, glass shelves make it easy to spot food and clean up any spills.",Electronic,No,yes,Yes,No,Yes,Top Freezer,Not Applicable,2.9 cubic feet,60.38 inches,No,,
91,883049339160,http://www.bestbuy.com/site/whirlpool-19-3-cu-ft-top-freezer-refrigerator-monochromatic-stainless-steel/9536236.p?id=1219424187012&skuId=9536236&cmp=RMX&ky=2msKhkbvKrbhkKj0291rvaFVFiwnOy9Bc,9536236,Whirlpool - 19.3 Cu. Ft. Top-Freezer Refrigerator - Monochromatic Stainless Steel,WRT519SZDM,Whirlpool,849.99,2.99,0.0,0.0,20867.0,116.0,4.5,Monochromatic Stainless Steel,Store Pickup: Not Available,Delivery: Most Areas,,Electronic temperature controls; Flexi-Slide bin; frameless glass shelves; 1 freezer shelf and 2 freezer door bins,"Whirlpool 19.3 Cu. Ft. Top-Freezer Refrigerator: Movable door bins, baskets, and shelves provide plenty of food storage space, as well as flexibility to fit gallon-size jugs, produce, or containers in more places.",Electronic,Optional,yes,Yes,No,Yes,Top Freezer,Not Applicable,5.2 cubic feet,63.325 inches,No,,
92,883049280202,http://www.bestbuy.com/site/amana-25-4-cu-ft-side-by-side-refrigerator-with-thru-the-door-ice-and-water-white/1609858.p?id=1219056780054&skuId=1609858&cmp=RMX&ky=2msKhkbvKrbhkKj0291rvaFVFiwnOy9Bc,1609858,Amana - 25.4 Cu. Ft. Side-by-Side Refrigerator with Thru-the-Door Ice and Water - White,ASD2575BRW,Amana,999.99,2.99,0.0,0.0,21841.0,127.0,4.3,White,Store Pickup:,Delivery: Most Areas,,Temp Assure electric freshness controls; Spillsaver glass shelves; adjustable door bins; gallon-size door storage; factory-installed freezer icemaker,"Neatly store your fresh and frozen groceries in this 25.4 cu. ft. Amana ASD2575BRW side-by-side refrigerator, which features adjustable Spillsaver glass shelves and gallon-size door storage to help keep contents organized.",Electronic,Yes,yes,Yes,Yes,No,Side-by-Side,Ice Water,10 cubic feet,68.88 inches,Yes,,
93,883049279893,http://www.bestbuy.com/site/amana-25-4-cu-ft-side-by-side-refrigerator-with-thru-the-door-ice-and-water-stainless-steel/1614013.p?id=1219057245144&skuId=1614013&cmp=RMX&ky=2msKhkbvKrbhkKj0291rvaFVFiwnOy9Bc,1614013,Amana - 25.4 Cu. Ft. Side-by-Side Refrigerator with Thru-the-Door Ice and Water - Stainless Steel,ASD2575BRS,Amana,1099.99,2.99,0.0,0.0,21847.0,127.0,4.3,Stainless Steel,Store Pickup:,Delivery: Most Areas,,Temp Assure freshness controls; Spillsaver glass shelves; deli drawer; dairy center; adjustable door bins; gallon-size door storage,"Neatly store your fresh and frozen groceries in this 25.4 cu. ft. Amana ASD2575BRS side-by-side refrigerator, which features Spillsaver glass shelves and gallon-size door storage to help keep contents organized.",Analog,Yes,yes,Yes,Yes,Yes,Side-by-Side,Ice Water,10 cubic feet,68.88 inches,Yes,,
